id,count
1052,265.15048265986394
1055,188.9716523942485
1060,146.0879031391104
1064,26.551465169182592
1066,60.554196417094374
1071,110.90049747409789
1073,18.05397056923951
1089,178.78569256819097
1091,117.80930075798071
1092,81.19543445569359
1093,241.51143936914946
1096,271.72389537845663
1097,231.8227872226442
1098,17.355553269952644
1099,37.58731524229137
1102,177.4264024218204
1107,77.46505780367133
1109,29.270416036968506
1111,143.40019207249074
1112,124.72420800896225
1114,293.0095675216339
1116,281.5187163172064
1117,134.61484232476408
1118,67.7529180064806
1122,127.03237906719514
1124,170.79629912426014
1127,114.41407660110703
1133,242.15775443715407
1134,38.22241019509802
1135,168.8316203395281
1139,267.46669495801274
1143,90.32040740746586
1150,110.50562872820454
1151,124.51114161797808
1153,271.6879472511184
1155,26.551465169182592
1162,26.031465169182592
1163,215.25697626039278
1166,23.52918924432696
1171,90.32040740746586
1172,18.05397056923951
1173,269.74931979590855
1174,78.4710084567918
1177,124.11965112137226
1178,197.43900424554124
1184,176.8629908568784
1185,126.74568043860941
1186,110.62436119315036
1187,188.55008350468302
1188,282.4841298536655
1191,146.74963794204075
1207,125.72565525059484
1213,38.18119818953253
1215,132.76604646115817
1223,193.83765768927825
1227,124.98367709321235
1236,90.32040740746586
1237,90.32040740746586
1238,18.05397056923951
1241,26.82566691009401
1248,17.53397056923951
1250,27.45344364639611
1251,160.1216442734927
1253,110.85421549027967
1255,110.49842449567022
1257,201.87689404259007
1261,119.44923274259159
1262,298.1586549459581
1265,141.6938740567617
1273,193.6990448406347
1277,261.2325789821005
1278,127.08835310016828
1280,110.24384884909746
1284,250.02958748163962
1285,286.4083952035839
1288,29.270416036968506
1295,123.87055700259347
1297,301.0791311364343
1299,270.393661690402
1304,172.30048018705952
1308,39.32629292674547
1310,107.49080635171207
1311,124.51590037662001
1314,80.95395785417527
1315,110.34654899634614
1318,36.707179187869606
1320,291.5734055235013
1321,286.1231011021281
1322,243.9573516926184
1330,135.21460984146591
1333,167.0175796045765
1334,230.68898391881487
1341,145.79418613245093
1344,135.19702753953948
1351,242.96347341762578
1354,102.59470114966713
1356,90.32040740746586
1363,125.26394747256377
1365,235.4782386579708
1369,129.1762566513211
1373,110.91100038236549
1375,120.43023640803298
1377,90.32040740746586
1379,144.55768920989112
1380,269.7067912130291
1381,109.44987579966822
1384,196.62675450295902
1390,200.08079288899523
1393,242.09572637326477
1395,90.32040740746586
1399,293.5436380791923
1400,111.71024897305807
1401,174.45163199606495
1404,186.229394811615
1408,18.05397056923951
1409,24.949683517439095
1413,248.93601049218995
1416,279.12288548052385
1418,109.92603189194982
1423,79.26766454144787
1424,26.551465169182592
1425,17.857061199039816
1433,227.35268012089946
1434,147.2085464856428
1436,300.53589433173454
1442,260.24935538204215
1444,90.32040740746586
1445,127.29966213372104
1452,183.31498476811745
1455,168.45991796298256
1462,90.32040740746586
1467,56.66419641709436
1472,39.54579203229109
1475,181.09811381485167
1493,125.2616171345348
1501,230.63064064180372
1503,282.2172457289711
1504,255.70792550571926
1505,17.53397056923951
1511,209.94717642776124
1512,90.32040740746586
1513,131.21848738187157
1514,29.546785602185896
1528,219.4172168293061
1533,254.94792550571924
1534,26.031465169182592
1536,170.32968224817213
1537,82.20138510881405
1539,239.35750754412302
1550,247.6039371672824
1552,211.24391962873594
1554,236.24307251304995
1555,299.083990174804
1556,105.01492498113515
1559,25.801554400179544
1563,243.20819217386702
1566,150.27771929548504
1567,192.2867246756488
1568,26.551465169182592
1571,236.76157370343793
1572,17.53397056923951
1574,90.32040740746586
1577,18.05397056923951
1583,99.1992891537873
1585,26.031465169182592
1586,235.24973475788144
1587,199.3204385835166
1596,147.24161163925066
1602,25.68189379411893
1604,65.38156638046433
1605,36.19676584397726
1610,278.59560081016633
1611,110.2651592174424
1616,28.077176979729444
1617,109.6089868043139
1618,18.05397056923951
1622,39.025792032291086
1623,37.23646782049437
1628,282.69609342556606
1631,17.53397056923951
1632,195.33161379456925
1633,262.794443167212
1634,278.1926538690603
1636,230.99485638570232
1637,112.52412263313857
1643,161.98983989728492
1644,110.34654899634614
1646,85.3357383693238
1648,210.48199966756965
1651,39.06558181563435
1656,17.355553269952644
1658,148.71881072333716
1659,17.355553269952644
1665,174.1476062414938
1666,140.76511260222992
1670,29.546785602185896
1674,152.41551775314738
1679,214.5003996017159
1680,239.27103193552767
1683,305.2019445110328
1686,26.031465169182592
1691,111.25772828764222
1693,37.702410195098025
1696,29.527749370301834
1697,110.02961805057859
1703,75.23056241326671
1706,26.551465169182592
1709,158.51707024680786
1710,90.32040740746586
1712,199.35992690249574
1713,142.96160563998336
1718,297.5575801822734
1719,180.74758005990253
1722,281.2104631869988
1723,144.76205252146465
1724,274.37903048828855
1728,61.02747576932109
1730,28.938163379963672
1732,27.759524898862296
1737,37.15503241732024
1745,90.32040740746586
1747,18.05397056923951
1748,18.05397056923951
1755,120.38078498040849
1759,18.05397056923951
1761,265.8404519573776
1764,237.2280702860588
1765,144.85201930794392
1766,90.32040740746586
1768,90.32040740746586
1770,26.031465169182592
1771,153.2449746122058
1774,106.92099944382133
1785,130.68032384498835
1788,213.50171468111853
1792,18.05397056923951
1794,249.78407926647876
1797,127.62684121750735
1798,15.214428178502716
1799,259.2307261009573
1802,111.99529047967445
1806,38.15525552951737
1808,81.19543445569359
1810,251.50972800811843
1818,101.7001310240002
1819,309.5446826680726
1820,287.8843349488791
1822,234.3654712827533
1826,233.82487146117413
1827,192.486033238291
1835,17.53397056923951
1841,124.98367709321235
1842,151.40683149474953
1843,18.05397056923951
1846,37.92190930064364
1849,132.4899664409034
1850,183.5447960593983
1851,180.45752919946707
1857,90.32040740746586
1858,175.66907491218223
1860,107.96334182694635
1861,273.7952445787726
1864,113.6305149110432
1869,279.8245610066027
1871,90.32040740746586
1872,24.773993794118933
1875,17.53397056923951
1878,230.73633962796222
1879,255.484674460447
1885,90.32040740746586
1888,108.1762675195111
1889,26.502576280293702
1890,108.5172903046981
1896,135.19702753953948
1897,167.33319743121604
1898,125.50582114709137
1900,90.32040740746586
1905,27.905226282278754
1908,111.97992134891136
1909,112.38223044014352
1913,90.32040740746586
1918,112.96029022995498
1922,289.61721956927744
1923,129.72457192371812
1925,261.4790942298678
1926,138.45950160031126
1927,269.5172152844377
1930,239.90290133687628
1935,62.3793905562885
1939,127.4021294064672
1942,107.49080635171207
1943,162.57605507397878
1948,253.75343207059154
1949,261.7797276511315
1951,109.32253948244471
1953,123.87055700259347
1959,124.99666198255562
1963,17.53397056923951
1967,131.45201456881915
1973,260.1740928413755
1975,26.551465169182592
1976,90.32040740746586
1990,123.87055700259347
1993,122.81293960725957
1997,174.86682489398342
1999,128.2318629964366
2001,284.81463082919896
2004,90.32040740746586
2010,122.85360875431928
2013,132.56397166579848
2017,284.1817221793932
2021,121.16589162661764
2023,162.5295229912242
2026,148.42075968167913
2037,26.454653891706357
2039,180.93665963424965
2041,18.05397056923951
2046,27.80216362997364
2050,18.05397056923951
2060,229.4928418994702
2067,110.15667800299296
2069,160.15259840779515
2072,269.23035492539066
2074,141.1399127125023
2079,139.16103720703478
2083,27.022576280293702
2085,181.39474094254155
2087,17.53397056923951
2093,140.8052730878988
2094,26.031465169182592
2097,26.940714497766965
2103,110.9388323020851
2104,90.32040740746586
2107,182.62236343677878
2108,22.389322653949712
2110,69.62030462084032
2115,190.79194343646657
2117,28.75974608067681
2125,269.5172152844377
2127,263.5459066391847
2133,17.53397056923951
2134,307.5882937791837
2135,126.29462974906929
2141,256.7243460883409
2143,37.33803946453659
2145,90.32040740746586
2146,26.551465169182592
2147,280.7728501821919
2148,90.32040740746586
2149,90.32040740746586
2165,111.83318931762989
2166,171.83071508927304
2177,191.38926971403566
